SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,Label
7.0,3.0,23.0,90.0,-23.0,812000.0,3410.0,15300.0,7980.0,3190.0,2970.0,3450.0,1750.0,1.0
5.0,6.0,44.0,41.0,-42.0,1530000.0,1100000.0,344000.0,75200.0,84100.0,105000.0,80600.0,17100.0,1.0
3.0,6.0,40.0,54.0,-8.0,1260000.0,333000.0,77700.0,172000.0,23900.0,37300.0,17300.0,7200.0,1.0
4.0,8.0,53.0,34.0,-42.0,436000.0,131000.0,39000.0,22900.0,17800.0,38600.0,7800.0,4220.0,1.0
5.0,8.0,35.0,48.0,-21.0,83900.0,120000.0,8940.0,9830.0,2060.0,3420.0,1870.0,549.0,1.0
5.0,9.0,37.0,67.0,65.0,143000.0,100000.0,25000.0,13800.0,5130.0,11300.0,5650.0,505.0,0.0
6.0,3.0,0.0,0.0,-2050.0,13100.0,66900.0,3400.0,5380.0,10300.0,4900.0,2710.0,3410.0,1.0
1.0,3.0,14.0,53.0,131.0,864000.0,246000.0,37200.0,10700.0,10800.0,16800.0,1980.0,2020.0,1.0
8.0,0.0,14.0,40.0,-8.0,97300.0,97800.0,13900.0,3820.0,2790.0,2320.0,3350.0,816.0,0.0
2.0,3.0,37.0,57.0,49.0,5180.0,11900.0,5860.0,6620.0,2350.0,6710.0,3900.0,3900.0,0.0
6.0,2.0,0.0,0.0,-2050.0,637000.0,141000.0,28900.0,55000.0,28200.0,184000.0,128000.0,31500.0,0.0
8.0,1.0,75.0,67.0,139.0,136000.0,34600.0,28900.0,12200.0,15400.0,11000.0,9870.0,7740.0,0.0
0.0,6.0,40.0,41.0,42.0,2200000.0,466000.0,144000.0,30800.0,26000.0,62500.0,41600.0,24900.0,1.0
2.0,8.0,53.0,61.0,19.0,9270.0,6190.0,2120.0,6650.0,15400.0,5240.0,4880.0,3650.0,1.0
1.0,8.0,44.0,67.0,67.0,15800.0,20500.0,3970.0,18100.0,24600.0,5410.0,8010.0,3660.0,0.0
2.0,1.0,80.0,70.0,70.0,4160.0,5420.0,1790.0,8790.0,3700.0,7090.0,2730.0,3540.0,1.0
5.0,4.0,37.0,70.0,178.0,109000.0,15300.0,22500.0,1640.0,1430.0,1920.0,1600.0,675.0,0.0
6.0,9.0,0.0,0.0,2020.0,8690.0,44100.0,3820.0,10500.0,6790.0,5710.0,3180.0,5160.0,0.0
9.0,2.0,16.0,70.0,442.0,1910000.0,54800.0,3880.0,28200.0,7820.0,6240.0,5890.0,1780.0,0.0
8.0,7.0,43.0,75.0,27.0,531000.0,37800.0,52000.0,33200.0,10300.0,9480.0,2950.0,9550.0,0.0
3.0,5.0,51.0,44.0,1.0,251000.0,58600.0,5600.0,4810.0,12800.0,2250.0,2610.0,1510.0,0.0
0.0,2.0,27.0,56.0,-45.0,614000.0,138000.0,75500.0,56100.0,18700.0,30000.0,43100.0,24800.0,1.0
5.0,0.0,69.0,37.0,105.0,420000.0,66900.0,7790.0,8630.0,5440.0,10900.0,10200.0,532.0,0.0
0.0,5.0,61.0,69.0,187.0,1200000.0,37600.0,23800.0,9340.0,7300.0,14400.0,36500.0,6530.0,1.0
2.0,7.0,56.0,80.0,7.0,16900.0,7180.0,11600.0,2290.0,14300.0,8200.0,7910.0,5180.0,1.0
0.0,6.0,44.0,66.0,106.0,2040000.0,131000.0,27100.0,41200.0,14800.0,30000.0,33600.0,13400.0,1.0
1.0,9.0,43.0,61.0,55.0,216000.0,145000.0,19200.0,7580.0,7440.0,3510.0,769.0,743.0,0.0
4.0,7.0,37.0,67.0,-579.0,44100.0,174000.0,65400.0,57000.0,16700.0,20300.0,12000.0,12800.0,1.0
6.0,1.0,0.0,0.0,-2050.0,685000.0,166000.0,89900.0,47900.0,50400.0,260000.0,398000.0,129000.0,0.0
9.0,2.0,43.0,48.0,-23.0,1500000.0,801000.0,17900.0,88100.0,26700.0,36000.0,61000.0,8260.0,0.0
2.0,0.0,80.0,17.0,-17.0,22800.0,52200.0,4310.0,3150.0,10500.0,11500.0,4370.0,3260.0,0.0
4.0,4.0,81.0,78.0,29.0,58800.0,14700.0,6420.0,3150.0,3970.0,6880.0,7730.0,5530.0,0.0
6.0,5.0,0.0,0.0,23.0,487000.0,155000.0,13900.0,19200.0,19700.0,20600.0,28100.0,10900.0,0.0
8.0,6.0,40.0,48.0,-76.0,979000.0,175000.0,31400.0,15100.0,29000.0,15900.0,8290.0,3540.0,0.0
4.0,9.0,21.0,29.0,76.0,293000.0,70700.0,20900.0,4530.0,2570.0,4800.0,3790.0,2690.0,0.0
4.0,3.0,24.0,35.0,-9.0,454000.0,14800.0,3500.0,2760.0,3120.0,1290.0,1500.0,1250.0,1.0
7.0,2.0,78.0,30.0,64.0,225000.0,53700.0,8290.0,5760.0,24800.0,28100.0,32200.0,9250.0,0.0
3.0,3.0,0.0,0.0,42.0,862000.0,67900.0,22700.0,24900.0,12800.0,31700.0,9510.0,870.0,0.0
1.0,6.0,37.0,74.0,58.0,49100.0,30800.0,9940.0,1830.0,4050.0,1570.0,728.0,1240.0,0.0
7.0,3.0,8.0,44.0,-189.0,986000.0,229000.0,34900.0,27500.0,9710.0,32100.0,33800.0,15400.0,1.0
7.0,1.0,41.0,77.0,29.0,827000.0,66700.0,32400.0,18800.0,8090.0,20800.0,9990.0,9050.0,1.0
0.0,2.0,35.0,50.0,171.0,1240000.0,55200.0,413.0,12200.0,16600.0,10700.0,12000.0,6260.0,1.0
9.0,0.0,57.0,61.0,133.0,301000.0,10500.0,17500.0,26100.0,9980.0,12300.0,20100.0,1540.0,1.0
1.0,0.0,44.0,69.0,70.0,885000.0,144000.0,25000.0,32300.0,19500.0,18000.0,13100.0,8650.0,0.0
1.0,4.0,56.0,54.0,-177.0,198000.0,102000.0,79000.0,56300.0,53100.0,23800.0,11400.0,6090.0,1.0
6.0,2.0,0.0,0.0,2050.0,920000.0,233000.0,50700.0,24000.0,21500.0,480000.0,260000.0,35500.0,0.0
0.0,4.0,34.0,37.0,112.0,200000.0,32300.0,11300.0,3090.0,6030.0,19100.0,10400.0,4210.0,0.0
3.0,0.0,30.0,40.0,251.0,401000.0,90300.0,16000.0,41000.0,23900.0,23300.0,8660.0,1920.0,0.0
3.0,2.0,70.0,54.0,0.0,263000.0,342000.0,36200.0,22800.0,15100.0,31800.0,13200.0,2930.0,0.0
4.0,2.0,50.0,38.0,7.0,3320.0,11000.0,1650.0,8900.0,3630.0,2380.0,3930.0,2520.0,1.0
1.0,2.0,29.0,37.0,74.0,64200.0,22300.0,2400.0,1520.0,15100.0,7750.0,2930.0,2630.0,1.0
2.0,8.0,61.0,53.0,5.0,7570.0,8180.0,1700.0,9550.0,10500.0,3400.0,2990.0,4590.0,1.0
5.0,2.0,30.0,37.0,87.0,1090000.0,188000.0,137000.0,21800.0,9070.0,21300.0,27100.0,3300.0,1.0
8.0,9.0,21.0,57.0,123.0,603000.0,1400000.0,170000.0,121000.0,109000.0,74800.0,33900.0,9570.0,1.0
1.0,4.0,53.0,67.0,-21.0,88600.0,15100.0,73.0,4160.0,2710.0,1630.0,1300.0,580.0,1.0
1.0,5.0,66.0,70.0,-41.0,52900.0,40500.0,87500.0,31500.0,19300.0,14100.0,13000.0,8070.0,0.0
2.0,6.0,47.0,41.0,34.0,10600.0,11600.0,7600.0,2350.0,8680.0,5580.0,3240.0,3340.0,0.0
2.0,6.0,67.0,64.0,34.0,7460.0,10700.0,2440.0,5920.0,5670.0,7560.0,1670.0,1870.0,0.0
5.0,0.0,44.0,56.0,118.0,288000.0,72100.0,22800.0,24100.0,12100.0,7480.0,7340.0,1290.0,0.0
3.0,3.0,0.0,0.0,-154.0,2080000.0,210000.0,158000.0,72800.0,14800.0,348000.0,4110.0,4570.0,0.0
9.0,7.0,30.0,60.0,-6.0,321000.0,104000.0,35700.0,24700.0,10500.0,13200.0,5050.0,2190.0,0.0
0.0,2.0,40.0,61.0,90.0,495000.0,480000.0,325000.0,74900.0,36000.0,139000.0,88800.0,41800.0,1.0
1.0,5.0,47.0,41.0,-21.0,609000.0,282000.0,10400.0,20000.0,24600.0,19300.0,27300.0,16200.0,0.0
3.0,0.0,24.0,56.0,202.0,31700.0,37900.0,5070.0,4390.0,5860.0,2150.0,768.0,312.0,0.0
4.0,8.0,34.0,54.0,-24.0,962000.0,29600.0,21400.0,20100.0,7970.0,25600.0,31000.0,24300.0,1.0
8.0,7.0,66.0,50.0,219.0,297000.0,105000.0,38300.0,16500.0,11800.0,9760.0,4010.0,2680.0,0.0
3.0,4.0,30.0,51.0,147.0,566000.0,97400.0,41700.0,14500.0,12400.0,20100.0,11700.0,5460.0,1.0
4.0,1.0,56.0,23.0,24.0,26300.0,59900.0,3240.0,9020.0,4190.0,4810.0,6810.0,2720.0,1.0
4.0,4.0,29.0,29.0,74.0,1850000.0,88700.0,19100.0,6090.0,9880.0,9440.0,9840.0,2710.0,0.0
0.0,9.0,50.0,78.0,16.0,591000.0,26200.0,42300.0,13300.0,34500.0,19700.0,18700.0,8550.0,0.0
6.0,7.0,0.0,0.0,2050.0,123000.0,376000.0,13800.0,25000.0,14400.0,32300.0,22800.0,19500.0,0.0
8.0,4.0,41.0,50.0,251.0,242000.0,106000.0,41700.0,14900.0,10800.0,14900.0,10900.0,6250.0,1.0
5.0,7.0,84.0,57.0,139.0,259000.0,25400.0,1150.0,7030.0,672.0,3070.0,1320.0,598.0,0.0
0.0,7.0,48.0,61.0,32.0,1220000.0,183000.0,48200.0,7020.0,6300.0,23900.0,16000.0,9990.0,0.0
6.0,8.0,0.0,0.0,2050.0,620000.0,106000.0,88900.0,221000.0,248000.0,135000.0,76800.0,65000.0,1.0
1.0,1.0,30.0,35.0,-1.0,242000.0,313000.0,38100.0,43100.0,25500.0,11900.0,3890.0,968.0,1.0
2.0,5.0,60.0,53.0,59.0,2940.0,10600.0,6170.0,7400.0,21800.0,11700.0,6700.0,7560.0,1.0
3.0,4.0,38.0,50.0,88.0,628000.0,102000.0,26300.0,26100.0,15400.0,19400.0,7280.0,1990.0,1.0
2.0,0.0,57.0,38.0,40.0,43300.0,45100.0,3910.0,3920.0,8080.0,2830.0,2610.0,2370.0,0.0
2.0,2.0,21.0,61.0,49.0,4180.0,3630.0,12200.0,13300.0,5150.0,4590.0,2080.0,2830.0,0.0
3.0,4.0,40.0,69.0,-90.0,477000.0,138000.0,93900.0,80700.0,13400.0,18400.0,6340.0,3030.0,1.0
9.0,4.0,29.0,67.0,257.0,2030000.0,308000.0,131000.0,136000.0,42900.0,42200.0,129000.0,12000.0,1.0
8.0,9.0,4.0,30.0,-24.0,1230000.0,80600.0,63800.0,49900.0,6060.0,4900.0,9580.0,3240.0,1.0
9.0,7.0,13.0,51.0,109.0,107000.0,38300.0,3030.0,12500.0,2660.0,2470.0,2550.0,197.0,0.0
3.0,1.0,57.0,37.0,-9.0,298000.0,16100.0,1640.0,3640.0,1260.0,1410.0,985.0,403.0,0.0
6.0,4.0,0.0,0.0,-2050.0,145000.0,79500.0,10600.0,11600.0,10200.0,122000.0,59900.0,27200.0,1.0
3.0,1.0,51.0,50.0,-14.0,535000.0,406000.0,66200.0,51500.0,27600.0,18000.0,8190.0,2710.0,0.0
4.0,1.0,51.0,53.0,23.0,561000.0,32600.0,31900.0,3440.0,21400.0,6110.0,7680.0,3020.0,1.0
6.0,4.0,0.0,0.0,-2050.0,508000.0,161000.0,33200.0,74300.0,38200.0,253000.0,353000.0,93200.0,1.0
5.0,0.0,34.0,41.0,33.0,159000.0,50500.0,3130.0,3580.0,1570.0,3430.0,2440.0,191.0,0.0
9.0,8.0,27.0,57.0,-9.0,106000.0,25900.0,19900.0,1900.0,4650.0,3660.0,8480.0,4860.0,1.0
6.0,1.0,0.0,0.0,-2050.0,80700.0,23100.0,9380.0,11300.0,19800.0,89600.0,91900.0,17800.0,0.0
3.0,3.0,0.0,0.0,-97.0,816000.0,31200.0,3310.0,8770.0,2670.0,6050.0,2790.0,282.0,0.0
7.0,4.0,57.0,64.0,61.0,7090.0,8670.0,4850.0,9240.0,6480.0,13100.0,4560.0,4190.0,1.0
3.0,9.0,13.0,61.0,-147.0,211000.0,411000.0,187000.0,42800.0,11800.0,30700.0,10300.0,12500.0,1.0
6.0,2.0,0.0,0.0,2050.0,753000.0,386000.0,101000.0,32200.0,21900.0,372000.0,134000.0,47300.0,0.0
7.0,6.0,50.0,50.0,-23.0,13300.0,35300.0,4560.0,9050.0,9920.0,13400.0,8710.0,14100.0,0.0
0.0,2.0,57.0,61.0,93.0,465000.0,310000.0,55800.0,27700.0,28600.0,71200.0,59600.0,22100.0,1.0
3.0,1.0,78.0,66.0,85.0,154000.0,29400.0,2160.0,23100.0,5450.0,15700.0,15100.0,8240.0,0.0
0.0,8.0,11.0,40.0,74.0,897000.0,509000.0,125000.0,153000.0,23600.0,18500.0,41700.0,32900.0,1.0
8.0,1.0,64.0,60.0,134.0,12400.0,8860.0,3450.0,11400.0,9140.0,8470.0,8530.0,13000.0,0.0
2.0,9.0,56.0,64.0,11.0,1950.0,5810.0,5200.0,2690.0,14800.0,6130.0,3260.0,2830.0,0.0
6.0,5.0,0.0,0.0,-1080.0,971000.0,185000.0,23600.0,12100.0,22200.0,11500.0,14200.0,6130.0,0.0
7.0,9.0,67.0,60.0,10.0,12400.0,11500.0,3450.0,5710.0,22300.0,40000.0,16100.0,16600.0,0.0
1.0,5.0,87.0,51.0,3.0,5280.0,4910.0,1690.0,8610.0,12000.0,7190.0,3160.0,2590.0,0.0
3.0,1.0,75.0,51.0,5.0,1090000.0,76800.0,6820.0,11600.0,6040.0,6620.0,1670.0,1150.0,0.0
6.0,5.0,0.0,0.0,2050.0,39700.0,26400.0,4990.0,13200.0,12300.0,42900.0,21100.0,16800.0,0.0
6.0,4.0,0.0,0.0,2050.0,829000.0,228000.0,28000.0,26400.0,81100.0,381000.0,220000.0,184000.0,1.0
9.0,3.0,63.0,66.0,279.0,901000.0,44000.0,18900.0,27900.0,8480.0,9000.0,17000.0,2880.0,1.0
5.0,4.0,75.0,40.0,-75.0,1420000.0,356000.0,114000.0,65900.0,45700.0,53800.0,20300.0,5840.0,0.0
1.0,5.0,69.0,61.0,-140.0,107000.0,137000.0,29000.0,40500.0,21400.0,20500.0,6470.0,6190.0,0.0
6.0,0.0,0.0,0.0,-2050.0,1220000.0,233000.0,121000.0,223000.0,44600.0,107000.0,47400.0,38200.0,1.0
1.0,6.0,37.0,44.0,-35.0,526000.0,22000.0,4570.0,3730.0,2260.0,1380.0,918.0,199.0,0.0
1.0,1.0,13.0,41.0,82.0,57400.0,32700.0,9660.0,4260.0,3850.0,1660.0,428.0,876.0,1.0
4.0,0.0,88.0,64.0,43.0,1340.0,3200.0,2290.0,6660.0,2290.0,10800.0,3680.0,4590.0,0.0
2.0,7.0,10.0,60.0,9.0,22800.0,13700.0,2850.0,11300.0,13900.0,11700.0,9500.0,8560.0,1.0
5.0,5.0,35.0,67.0,-19.0,854000.0,1370000.0,853000.0,124000.0,56700.0,149000.0,97500.0,9990.0,1.0
6.0,9.0,0.0,0.0,1920.0,956000.0,406000.0,152000.0,71600.0,33300.0,142000.0,95900.0,86100.0,0.0
0.0,4.0,38.0,64.0,120.0,175000.0,26000.0,8730.0,2270.0,1800.0,21500.0,20600.0,4670.0,0.0
0.0,1.0,26.0,48.0,74.0,169000.0,33300.0,6970.0,845.0,3380.0,2630.0,6040.0,2420.0,1.0
5.0,2.0,54.0,90.0,-69.0,648000.0,406000.0,139000.0,28200.0,36700.0,21600.0,7790.0,5200.0,1.0
5.0,5.0,47.0,50.0,-27.0,711000.0,269000.0,19300.0,49000.0,38300.0,20300.0,15800.0,3850.0,1.0
3.0,1.0,63.0,69.0,90.0,131000.0,28100.0,30700.0,9990.0,7680.0,6350.0,9250.0,11900.0,0.0
0.0,1.0,51.0,57.0,97.0,2070000.0,224000.0,11800.0,116000.0,41400.0,47800.0,116000.0,26600.0,1.0
8.0,1.0,57.0,87.0,35.0,86500.0,40200.0,10700.0,2320.0,24400.0,11600.0,8610.0,5810.0,0.0
4.0,4.0,74.0,69.0,23.0,5000.0,10500.0,2270.0,4700.0,1610.0,2190.0,3950.0,2510.0,0.0
8.0,4.0,41.0,51.0,-227.0,307000.0,522000.0,26600.0,21600.0,10400.0,22600.0,5700.0,3010.0,1.0
3.0,3.0,0.0,0.0,-156.0,1590000.0,287000.0,70100.0,74200.0,16700.0,451000.0,4300.0,5080.0,0.0
1.0,2.0,56.0,77.0,289.0,148000.0,22800.0,1890.0,4010.0,2130.0,3320.0,1800.0,463.0,1.0
4.0,9.0,66.0,60.0,41.0,6010.0,6090.0,9600.0,3540.0,4380.0,7740.0,9300.0,2470.0,0.0
4.0,3.0,26.0,50.0,-11.0,758000.0,128000.0,79300.0,19100.0,36800.0,22000.0,34100.0,13100.0,1.0
2.0,1.0,27.0,64.0,65.0,37000.0,9440.0,16400.0,6030.0,3600.0,4520.0,2080.0,1140.0,1.0
4.0,4.0,35.0,47.0,48.0,120000.0,311000.0,6910.0,5090.0,33400.0,5270.0,3210.0,3390.0,0.0
9.0,9.0,38.0,80.0,-181.0,403000.0,20900.0,6870.0,6280.0,3620.0,34600.0,756.0,401.0,0.0
7.0,6.0,26.0,57.0,98.0,596000.0,50600.0,3580.0,8240.0,6720.0,8490.0,11300.0,6500.0,0.0
7.0,4.0,84.0,57.0,36.0,30200.0,10500.0,36700.0,6010.0,22700.0,11100.0,16000.0,10500.0,1.0
8.0,1.0,38.0,56.0,102.0,163000.0,309000.0,8850.0,12000.0,6640.0,5980.0,2890.0,3400.0,0.0
4.0,0.0,35.0,37.0,38.0,225000.0,310000.0,9120.0,14700.0,26900.0,6700.0,5780.0,6240.0,0.0
1.0,6.0,78.0,87.0,45.0,1040000.0,107000.0,18800.0,38900.0,21900.0,21900.0,4090.0,2270.0,0.0
3.0,1.0,70.0,87.0,114.0,102000.0,26500.0,24600.0,9160.0,13100.0,4770.0,5950.0,3130.0,0.0
9.0,5.0,100.0,20.0,-35.0,334000.0,71800.0,6390.0,9190.0,6090.0,25100.0,13100.0,6260.0,1.0
3.0,1.0,60.0,43.0,76.0,607000.0,94900.0,22200.0,9490.0,56800.0,8840.0,12500.0,7050.0,0.0
3.0,7.0,10.0,38.0,135.0,768000.0,1690000.0,144000.0,9830.0,32800.0,11400.0,8420.0,6700.0,1.0
4.0,6.0,34.0,40.0,529.0,598000.0,411000.0,11600.0,127000.0,65400.0,56300.0,12000.0,24100.0,1.0
6.0,1.0,0.0,0.0,2050.0,176000.0,331000.0,14600.0,22300.0,38500.0,278000.0,220000.0,38200.0,0.0
6.0,8.0,0.0,0.0,2050.0,459000.0,39400.0,14200.0,14600.0,9270.0,16600.0,34500.0,21100.0,1.0
3.0,0.0,7.0,50.0,169.0,475000.0,994000.0,147000.0,37900.0,42800.0,32800.0,38300.0,4860.0,0.0
6.0,9.0,0.0,0.0,-1680.0,53200.0,90700.0,2010.0,8490.0,3900.0,6790.0,3610.0,3880.0,0.0
6.0,1.0,0.0,0.0,-1760.0,546000.0,158000.0,80500.0,88300.0,39000.0,183000.0,474000.0,79700.0,0.0
9.0,3.0,64.0,63.0,-177.0,626000.0,53400.0,4560.0,48500.0,7560.0,59900.0,7000.0,4280.0,1.0
6.0,0.0,0.0,0.0,-2050.0,1300000.0,146000.0,109000.0,234000.0,50600.0,106000.0,60500.0,58400.0,1.0
5.0,2.0,38.0,74.0,23.0,636000.0,806000.0,130000.0,14900.0,32200.0,28200.0,16300.0,9580.0,1.0
8.0,7.0,53.0,54.0,-56.0,1170000.0,277000.0,37700.0,23600.0,16700.0,5520.0,12500.0,7560.0,0.0
4.0,5.0,63.0,48.0,-151.0,355000.0,277000.0,40600.0,25300.0,24500.0,19900.0,6120.0,14400.0,0.0
6.0,3.0,0.0,0.0,1040.0,952000.0,554000.0,543000.0,266000.0,338000.0,406000.0,268000.0,275000.0,1.0
5.0,7.0,54.0,60.0,-40.0,43000.0,37100.0,5800.0,3210.0,1550.0,3100.0,1280.0,367.0,0.0
8.0,2.0,51.0,74.0,100.0,461000.0,70300.0,54400.0,20500.0,3240.0,9100.0,20500.0,3590.0,0.0
3.0,6.0,67.0,77.0,50.0,21100.0,13400.0,13600.0,40000.0,15600.0,7920.0,4340.0,22600.0,1.0
3.0,1.0,97.0,69.0,12.0,3450.0,13400.0,3540.0,18000.0,16000.0,8330.0,5360.0,7800.0,0.0
4.0,6.0,48.0,56.0,125.0,734000.0,73000.0,29800.0,74700.0,13200.0,20900.0,9720.0,7140.0,1.0
8.0,4.0,26.0,57.0,-21.0,2360000.0,872000.0,62400.0,77800.0,51200.0,61200.0,27300.0,14700.0,1.0
4.0,6.0,37.0,70.0,-8.0,10500.0,4850.0,1720.0,14200.0,3210.0,8590.0,3770.0,1800.0,1.0
7.0,9.0,60.0,64.0,12.0,5740.0,7460.0,8410.0,10500.0,13200.0,9140.0,8810.0,4330.0,0.0
0.0,4.0,29.0,53.0,103.0,110000.0,33200.0,2870.0,1350.0,1140.0,7990.0,36300.0,5380.0,0.0
1.0,0.0,47.0,69.0,32.0,348000.0,29100.0,13000.0,11000.0,14900.0,7130.0,4770.0,3550.0,0.0
5.0,8.0,51.0,54.0,45.0,780000.0,128000.0,65200.0,17500.0,7790.0,11600.0,15300.0,2320.0,1.0
2.0,1.0,60.0,61.0,28.0,37300.0,14900.0,1860.0,4520.0,6660.0,6170.0,3090.0,3140.0,1.0
3.0,5.0,35.0,57.0,26.0,349000.0,260000.0,86300.0,18600.0,24100.0,23800.0,8420.0,7850.0,0.0
3.0,8.0,44.0,64.0,-50.0,779000.0,79400.0,31400.0,19200.0,11600.0,19700.0,5780.0,1580.0,1.0
4.0,6.0,34.0,53.0,0.0,11600.0,4710.0,8650.0,5400.0,9740.0,7680.0,7000.0,9560.0,1.0
1.0,5.0,64.0,60.0,98.0,534000.0,127000.0,25800.0,31700.0,15800.0,14800.0,5110.0,7230.0,0.0
3.0,0.0,44.0,63.0,24.0,869000.0,23200.0,6030.0,11700.0,2030.0,13400.0,1710.0,478.0,0.0
2.0,7.0,50.0,48.0,56.0,4440.0,19400.0,6770.0,1660.0,16900.0,5650.0,5530.0,10400.0,1.0
1.0,1.0,27.0,78.0,-21.0,156000.0,77500.0,4380.0,15800.0,11100.0,3340.0,1210.0,1070.0,1.0
0.0,2.0,54.0,30.0,109.0,68600.0,4260.0,5970.0,1640.0,7030.0,33900.0,7150.0,4150.0,1.0
4.0,4.0,53.0,47.0,35.0,4900.0,2130.0,5070.0,6520.0,6660.0,8100.0,2330.0,2200.0,0.0
1.0,8.0,67.0,51.0,55.0,104000.0,179000.0,7690.0,9340.0,20600.0,14000.0,11300.0,3280.0,0.0
5.0,9.0,57.0,70.0,106.0,1360000.0,862000.0,510000.0,219000.0,130000.0,163000.0,133000.0,8100.0,0.0
3.0,0.0,26.0,69.0,186.0,1030000.0,202000.0,106000.0,114000.0,47600.0,37900.0,7130.0,7650.0,0.0
7.0,4.0,66.0,41.0,65.0,95100.0,12400.0,13100.0,3000.0,26600.0,24500.0,17000.0,9960.0,1.0
6.0,0.0,0.0,0.0,1370.0,1780000.0,368000.0,84400.0,119000.0,73700.0,124000.0,89900.0,42300.0,1.0
3.0,1.0,38.0,48.0,20.0,127000.0,87700.0,13900.0,6640.0,4710.0,3350.0,3420.0,557.0,0.0
1.0,7.0,56.0,61.0,36.0,128000.0,74800.0,10500.0,14200.0,8710.0,11300.0,4360.0,5220.0,0.0
4.0,0.0,30.0,27.0,7.0,158000.0,23700.0,4050.0,5110.0,2240.0,2720.0,2270.0,1240.0,0.0
8.0,4.0,44.0,57.0,24.0,890000.0,865000.0,175000.0,67000.0,156000.0,42700.0,17600.0,16800.0,1.0
3.0,5.0,27.0,54.0,-104.0,601000.0,582000.0,37100.0,38600.0,47400.0,29000.0,27400.0,7960.0,0.0
9.0,6.0,27.0,70.0,-46.0,2400000.0,163000.0,85200.0,278000.0,28500.0,59700.0,94600.0,21400.0,0.0
4.0,2.0,80.0,56.0,55.0,2890.0,9720.0,7560.0,1690.0,3800.0,12000.0,3400.0,7260.0,1.0
8.0,5.0,30.0,44.0,165.0,649000.0,450000.0,30500.0,76000.0,29900.0,17900.0,26900.0,8120.0,1.0
0.0,6.0,53.0,53.0,9.0,458000.0,21800.0,18500.0,5280.0,4280.0,10800.0,8060.0,3910.0,1.0
6.0,8.0,0.0,0.0,1640.0,727000.0,380000.0,244000.0,121000.0,62600.0,55100.0,103000.0,106000.0,1.0
3.0,8.0,40.0,56.0,36.0,687000.0,52100.0,19500.0,24600.0,8520.0,8200.0,2780.0,4100.0,1.0
1.0,7.0,48.0,47.0,27.0,105000.0,90300.0,134000.0,25500.0,5570.0,13700.0,5230.0,3370.0,0.0
4.0,6.0,48.0,34.0,-297.0,67200.0,53000.0,7770.0,1660.0,5610.0,4800.0,1510.0,1600.0,1.0
5.0,3.0,40.0,50.0,5.0,1430000.0,350000.0,59400.0,52000.0,13500.0,22500.0,8570.0,6390.0,1.0
6.0,5.0,0.0,0.0,-2050.0,285000.0,23600.0,22100.0,42900.0,15600.0,46500.0,33800.0,13300.0,0.0
5.0,3.0,66.0,37.0,-20.0,357000.0,559000.0,4450.0,40400.0,32600.0,43200.0,8430.0,12400.0,1.0
0.0,2.0,26.0,44.0,-38.0,673000.0,331000.0,38200.0,14800.0,52000.0,46400.0,52300.0,37800.0,1.0
7.0,1.0,40.0,56.0,17.0,1090000.0,381000.0,118000.0,34700.0,54800.0,17600.0,33100.0,21200.0,1.0
9.0,4.0,17.0,67.0,-104.0,1050000.0,410000.0,244000.0,132000.0,145000.0,39500.0,30700.0,7560.0,1.0
0.0,4.0,74.0,37.0,44.0,40300.0,8200.0,5530.0,1640.0,2890.0,47600.0,28200.0,38800.0,0.0
6.0,0.0,0.0,0.0,-938.0,1430000.0,205000.0,40400.0,148000.0,70600.0,73100.0,53600.0,60400.0,1.0
8.0,3.0,93.0,48.0,53.0,1510000.0,177000.0,17600.0,20400.0,21100.0,20900.0,12900.0,3530.0,0.0
8.0,6.0,70.0,17.0,-1.0,698000.0,70200.0,13300.0,5630.0,1650.0,12800.0,4520.0,4170.0,0.0
8.0,2.0,38.0,29.0,22.0,397000.0,29600.0,1450.0,14800.0,17600.0,9050.0,6490.0,3340.0,0.0
9.0,2.0,43.0,27.0,74.0,972000.0,221000.0,9230.0,23100.0,11000.0,19400.0,18600.0,894.0,0.0
7.0,7.0,56.0,34.0,-101.0,674000.0,177000.0,17100.0,13100.0,22500.0,25900.0,19000.0,11000.0,1.0
9.0,6.0,30.0,54.0,-169.0,93000.0,8130.0,16700.0,4800.0,2390.0,3220.0,2880.0,767.0,0.0
7.0,4.0,63.0,67.0,34.0,143000.0,18000.0,10800.0,5200.0,6180.0,16000.0,8880.0,7630.0,1.0
4.0,5.0,38.0,70.0,35.0,234000.0,100000.0,25600.0,3520.0,10500.0,13800.0,6390.0,2870.0,0.0
1.0,8.0,44.0,83.0,102.0,1370000.0,53000.0,75100.0,29200.0,60100.0,11800.0,5530.0,6920.0,0.0
2.0,4.0,70.0,66.0,83.0,4160.0,17900.0,3240.0,6210.0,8530.0,17600.0,14900.0,10400.0,1.0
5.0,5.0,69.0,57.0,-108.0,865000.0,49700.0,4500.0,21100.0,4870.0,4240.0,2200.0,2520.0,1.0
4.0,2.0,48.0,69.0,68.0,297000.0,171000.0,59800.0,6810.0,19100.0,24100.0,4910.0,2210.0,1.0
0.0,7.0,56.0,41.0,1.0,281000.0,21200.0,5550.0,1380.0,18700.0,85500.0,81500.0,16600.0,0.0
9.0,0.0,38.0,75.0,-77.0,222000.0,32300.0,2870.0,9500.0,1880.0,8590.0,3450.0,597.0,1.0
